XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,SBIL,SBILErr,Leading,,,
1_2,XY,3338,288.7663813,0.444218497,9.056994393,0.016357848,0,,,
1_2,XY,3339,290.8396749,0.398985147,8.565995705,0.013904586,0,,,
1_2,XY,3340,289.9759182,0.368698134,8.593489899,0.012811138,0,,,
1_2,XY,3341,289.2403759,0.431846773,8.703039217,0.01523934,0,,,
1_2,XY,3349,296.9358395,0.378608421,8.354009284,0.012138396,1,,,
1_2,XY,3350,293.7659235,0.359346412,8.776718912,0.013021641,0,,,
1_2,XY,3351,289.8889816,0.64278677,9.056990917,0.022334746,0,,,
1_2,XY,3352,292.4632167,0.344676502,9.209177772,0.012729686,0,,,
1_2,XY,3353,291.126445,0.364722904,8.374525691,0.01243989,0,,,
1_2,XY,3354,289.60394,0.406507791,8.425204242,0.013336993,0,,,
1_2,XY,3355,287.7849378,0.334483123,8.188063965,0.011138184,0,,,
1_2,XY,3356,291.1483543,0.354213036,8.925403377,0.011571657,0,,,
1_2,XY,3361,298.4653665,0.397737341,7.918605608,0.01277747,1,,,
1_2,XY,3362,295.2873567,0.347459529,8.246005208,0.011431131,0,,,
1_2,XY,3363,290.4313341,0.364694392,8.920716905,0.012783217,0,,,
1_2,XY,3364,293.1923088,0.331525975,8.515380459,0.011656213,0,,,
1_2,XY,3365,289.6272874,0.378792232,8.851134941,0.013828012,0,,,
1_2,XY,3366,289.8520132,0.364546957,8.292874878,0.012490166,0,,,
1_2,XY,3367,289.4388019,0.352709239,8.805612342,0.01273499,0,,,
1_2,XY,3368,290.1250236,0.408951605,9.129505332,0.01517796,0,,,
1_2,XY,3373,298.2435285,0.395911198,7.897756007,0.012133139,1,,,
1_2,XY,3374,291.950065,0.409149026,8.53211806,0.013514395,0,,,
1_2,XY,3375,288.5717676,0.337711746,8.435021209,0.011669502,0,,,
1_2,XY,3376,295.11208,0.342397203,8.257508401,0.011306153,0,,,
1_2,XY,3377,289.6821641,0.405334872,8.339416343,0.01426934,0,,,
1_2,XY,3378,289.4221977,0.361447543,8.022904134,0.011980581,0,,,
1_2,XY,3379,293.4878869,0.35945309,8.233367381,0.01211542,0,,,
1_2,XY,3380,290.6761796,0.342722838,8.767427248,0.011894928,0,,,
1_2,XY,3385,299.8060686,0.376382406,8.524383267,0.012519145,1,,,
1_2,XY,3386,292.9631024,0.339651673,9.067935759,0.011959141,0,,,
1_2,XY,3387,290.7432697,0.406121892,8.858127753,0.014474478,0,,,
1_2,XY,3388,291.9675414,0.448271061,8.547342498,0.015281152,0,,,
1_2,XY,3389,289.4077888,0.342109581,8.780100744,0.011855063,0,,,
1_2,XY,3390,291.767559,0.424933004,8.24496533,0.014030273,0,,,
1_2,XY,3391,289.8632136,0.399549063,8.595987345,0.01328247,0,,,
1_2,XY,3392,290.3392119,0.440667577,8.723592018,0.015578371,0,,,
1_2,XY,3400,295.528663,0.38605354,8.103158668,0.012279281,1,,,
1_2,XY,3401,291.4256917,0.345256792,8.733520452,0.012715855,0,,,
1_2,XY,3402,295.0146434,0.309109876,8.993549516,0.01098613,0,,,
1_2,XY,3403,291.5058566,0.349354832,9.36311774,0.012991622,0,,,
1_2,XY,3404,292.6507918,0.349603116,8.405327622,0.011958165,0,,,
1_2,XY,3405,289.632636,0.332650799,8.372337968,0.011158568,0,,,
1_2,XY,3406,288.9356563,0.405377518,8.549386282,0.013813441,0,,,
1_2,XY,3407,292.5902207,0.316335318,9.162731303,0.011802256,0,,,
1_2,XY,3412,301.4012979,0.325490585,8.704315797,0.011682203,1,,,
1_2,XY,3413,288.8575766,0.398036782,9.245908595,0.015440964,0,,,
1_2,XY,3414,290.7585181,0.38662541,9.079653575,0.014568822,0,,,
1_2,XY,3415,290.851762,0.353175344,9.031117649,0.012690028,0,,,
1_2,XY,3416,290.6736377,0.422287142,8.929948129,0.015175828,0,,,
1_2,XY,3417,288.6740978,0.45254072,8.560328805,0.015854132,0,,,
1_2,XY,3418,291.8545838,0.33361558,8.927676998,0.012106276,0,,,
1_2,XY,3419,292.6232988,0.361503698,9.107116589,0.013650323,0,,,
1_2,XY,3424,300.1240665,0.457077371,7.929081495,0.014032125,1,,,
1_2,XY,3425,289.6261708,0.454838916,5.672474806,0.010169125,0,,,
1_2,XY,3426,290.9594819,0.439347404,5.934065989,0.010356853,0,,,
1_2,XY,3427,294.4341274,0.41450604,5.522892622,0.009030744,0,,,
1_2,XY,3428,293.6090331,0.500973678,6.366456759,0.012542927,0,,,
1_2,XY,3429,292.7168461,0.468137362,6.224230415,0.011077781,0,,,
1_2,XY,3430,291.9074046,0.41847727,5.832628475,0.009311918,0,,,
1_2,XY,3431,293.6434746,0.414989546,6.210375522,0.010255802,0,,,
1_2,XY,3436,296.1965783,0.472427142,6.175225664,0.011271592,1,,,
1_2,XY,3437,292.4315192,0.485188858,5.326633009,0.009817307,0,,,
1_2,XY,3438,294.2132087,0.487335809,6.507138847,0.012349955,0,,,
1_2,XY,3439,292.0197532,0.434563642,5.91950747,0.009882848,0,,,
1_2,XY,3440,293.0167152,0.374923706,6.228682187,0.008911002,0,,,
1_2,XY,3441,291.8060787,0.391792978,8.840895025,0.013755423,0,,,
1_2,XY,3442,291.3152227,0.400809688,5.782189779,0.009059272,0,,,
1_2,XY,3443,291.0083275,0.463111717,5.789660224,0.010547567,0,,,
