XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,SBIL,SBILErr,Leading
1_2,XY,2428,293.0962622,0.655158226,2.846773465,0.007268731,1
1_2,XY,2429,292.7681329,0.739060564,2.978765304,0.008778356,0
1_2,XY,2430,292.023429,0.630305119,2.96587513,0.007551243,0
1_2,XY,2431,291.6624045,0.75565134,2.949630369,0.008814403,0
1_2,XY,2432,291.1017103,0.625136641,3.027164798,0.007469548,0
1_2,XY,2433,292.7004274,0.645042616,2.914388878,0.007475785,0
1_2,XY,2434,291.5685223,0.610788026,2.993520141,0.007012571,0
1_2,XY,2435,293.6136941,0.65230548,3.102331005,0.008105263,0
1_2,XY,2440,293.322848,0.747631916,3.072538807,0.009282067,1
1_2,XY,2441,291.4173409,0.61983843,3.186617708,0.007911725,0
1_2,XY,2442,292.2224456,0.58817463,3.120828469,0.006972952,0
1_2,XY,2443,292.2414735,0.585016963,3.080605706,0.007136541,0
1_2,XY,2444,291.528028,0.605736162,3.165251101,0.00732523,0
1_2,XY,2445,291.4399995,0.586882377,2.996757223,0.006896061,0
1_2,XY,2446,292.6233206,0.697942176,2.999699932,0.00827601,0
1_2,XY,2447,292.8976351,0.574838895,3.062244533,0.006699039,0
1_2,XY,2455,292.5411605,0.652072286,2.852766425,0.007494942,1
1_2,XY,2456,289.7156923,0.46966345,3.08375284,0.005764381,0
1_2,XY,2457,291.3175068,0.50784128,3.056431643,0.006191605,0
1_2,XY,2458,291.8415894,0.62574748,3.105228328,0.007497616,0
1_2,XY,2459,291.9619245,0.754181709,3.014110766,0.008985389,0
1_2,XY,2460,291.351999,0.552039327,2.992801477,0.00655029,0
1_2,XY,2461,292.2682846,0.65483934,2.971811764,0.00771587,0
1_2,XY,2462,291.57268,0.616126102,3.098159911,0.007254146,0
1_2,XY,2467,293.7933018,0.62089907,2.958129423,0.007020336,1
1_2,XY,2468,291.0400329,0.546156444,3.083741917,0.006743872,0
1_2,XY,2469,292.0339788,0.647412651,3.105997469,0.007870346,0
1_2,XY,2470,291.2555234,0.64244506,3.041827479,0.007970225,0
1_2,XY,2471,291.9298905,0.568637741,3.120784236,0.007275334,0
1_2,XY,2472,289.7621887,0.571331486,2.974767688,0.006908914,0
1_2,XY,2473,291.6129733,0.603670957,3.062005675,0.007354918,0
1_2,XY,2474,290.9887093,0.551283964,3.101224597,0.00688023,0
1_2,XY,2479,294.7657481,0.519212068,2.815434738,0.005706722,1
1_2,XY,2480,290.9555728,0.409760103,2.920336727,0.004742206,0
1_2,XY,2481,291.1917131,0.58790946,2.885313027,0.006637855,0
1_2,XY,2482,291.4249401,0.6347884,2.858742574,0.007144003,0
1_2,XY,2483,291.4687311,0.72024603,3.080519316,0.008855001,0
1_2,XY,2484,292.9204386,0.573605698,2.925257025,0.006872692,0
1_2,XY,2485,291.2094589,0.60048542,3.00158386,0.007198602,0
1_2,XY,2486,291.5422893,0.606810107,3.043173244,0.007378404,0
1_2,XY,2491,292.1179937,0.713482059,3.018941366,0.00828851,1
1_2,XY,2492,292.721752,0.55568979,3.131659987,0.006821718,0
1_2,XY,2493,292.1911232,0.531911752,3.080279674,0.00632231,0
1_2,XY,2494,291.3976706,0.575533963,3.013193223,0.006905326,0
1_2,XY,2495,291.7460597,0.524287795,3.072623005,0.006057816,0
1_2,XY,2496,291.7145153,0.714772468,2.907324938,0.008211205,0
1_2,XY,2497,291.8750807,0.747811317,2.927434982,0.008728024,0
1_2,XY,2498,292.1392329,0.548067129,2.957532558,0.006503371,0
1_2,XY,2506,292.6524219,0.627174714,2.760071846,0.006929273,1
1_2,XY,2507,290.0820508,0.643345286,2.995761608,0.007691684,0
1_2,XY,2508,288.9320662,0.720777592,3.037727683,0.008710536,0
1_2,XY,2509,291.685835,0.661116709,3.076836146,0.008082882,0
1_2,XY,2510,291.9681974,0.670194255,3.023543183,0.008108937,0
1_2,XY,2511,291.9524212,0.612432121,2.988002556,0.007437927,0
1_2,XY,2512,291.3166914,0.553971041,2.938717279,0.006555875,0
1_2,XY,2513,292.1514765,0.64517161,3.118884167,0.007935376,0
1_2,XY,2518,291.2645051,0.733112902,2.985245381,0.00861798,1
1_2,XY,2519,291.2932692,0.582538221,3.115121668,0.007009617,0
1_2,XY,2520,291.6249981,0.575530647,3.111539442,0.007121025,0
1_2,XY,2521,291.3576995,0.669571714,3.037431861,0.007981614,0
1_2,XY,2522,292.4155581,0.537443202,3.017740012,0.006472787,0
1_2,XY,2523,291.6626022,0.631825895,2.940007929,0.007340549,0
1_2,XY,2524,291.0610123,0.642315534,2.915524037,0.007217905,0
1_2,XY,2525,292.1264288,0.561959107,2.974970366,0.006552503,0
1_2,XY,2530,292.4984781,0.603811693,2.812355648,0.006672605,1
1_2,XY,2531,292.8297693,0.577651267,2.965721316,0.006730587,0
1_2,XY,2532,290.9032573,0.579107721,2.958147268,0.006847926,0
1_2,XY,2533,289.9970687,0.657488884,2.885650015,0.007536302,0
1_2,XY,2534,291.3837933,0.512335592,2.965478331,0.006117065,0
1_2,XY,2535,290.6095623,0.570035786,2.839578402,0.006495686,0
1_2,XY,2536,290.8117551,0.538137339,2.876559548,0.006102871,0
1_2,XY,2537,292.1890283,0.615063616,2.940606534,0.007359042,0
1_2,XY,2542,292.9409542,0.590284548,2.972074323,0.007013303,1
1_2,XY,2543,291.7275406,0.582039236,3.127223838,0.007291005,0
1_2,XY,2544,290.4048222,0.644744985,3.055716113,0.007915589,0
1_2,XY,2545,291.3809796,0.668530595,3.005036193,0.007959369,0
1_2,XY,2546,291.6666636,0.707265658,3.109896471,0.008763433,0
1_2,XY,2547,290.286087,0.596169422,3.009596743,0.007172661,0
1_2,XY,2548,292.9011916,0.46869829,3.001742635,0.005573241,0
1_2,XY,2549,292.0704916,0.553527673,3.041768511,0.00646794,0
1_2,XY,2614,294.3049118,0.573332268,3.418003741,0.00769648,1
1_2,XY,2615,292.3345506,0.60146219,3.461234652,0.008129432,0
1_2,XY,2616,291.0402865,0.574096453,3.47041712,0.007954058,0
1_2,XY,2617,291.4931662,0.567899204,3.560227735,0.007709371,0
1_2,XY,2618,291.2718947,0.557180981,3.304927257,0.007209561,0
1_2,XY,2619,291.5994132,0.605094611,3.291875898,0.007966507,0
1_2,XY,2620,291.7224499,0.631985841,3.228750453,0.007772776,0
1_2,XY,2621,292.1596676,0.548416437,3.42579357,0.007446733,0
1_2,XY,2626,294.2158334,0.663088281,3.370456599,0.008707229,1
1_2,XY,2627,292.5931546,0.605986059,3.398253635,0.00805624,0
1_2,XY,2628,291.2584818,0.554679503,3.394062769,0.007719331,0
1_2,XY,2629,291.8309219,0.640949497,3.339841986,0.008468903,0
1_2,XY,2630,292.31531,0.579666121,3.452786693,0.008016331,0
1_2,XY,2631,292.7053725,0.581345063,3.238700396,0.007516449,0
1_2,XY,2632,291.284029,0.597669662,3.335882562,0.007787542,0
1_2,XY,2633,293.7667525,0.627028394,3.384072338,0.008224333,0
1_2,XY,2638,294.8931288,0.659962385,3.226602352,0.00830997,1
1_2,XY,2639,292.7336815,0.664442451,3.260148242,0.00835428,0
1_2,XY,2640,291.863297,0.725356177,3.163765833,0.009233457,0
1_2,XY,2641,291.4879304,0.621182364,3.160060237,0.007843554,0
1_2,XY,2642,291.1023773,0.613266125,3.382875714,0.008301905,0
1_2,XY,2643,291.2139169,0.767132631,3.228558094,0.009815058,0
1_2,XY,2644,291.5436253,0.597560478,3.248063657,0.007512303,0
1_2,XY,2645,291.8716671,0.661281739,3.317301134,0.008549854,0
1_2,XY,2650,294.8739834,0.583501457,3.388079726,0.007559405,1
1_2,XY,2651,292.262658,0.602853015,3.418214711,0.008020924,0
1_2,XY,2652,291.5126865,0.490607609,3.323443256,0.006680897,0
1_2,XY,2653,292.2954859,0.601435768,3.277871957,0.007821254,0
1_2,XY,2654,292.3585667,0.573179462,3.298896878,0.00786855,0
1_2,XY,2655,292.7754508,0.532930344,3.112408172,0.006545783,0
1_2,XY,2656,292.6006047,0.706598297,3.152944755,0.008487409,0
1_2,XY,2657,293.7030442,0.581778962,3.175314793,0.007408707,0
1_2,XY,2665,294.1645065,0.563135135,3.026705466,0.006795627,1
1_2,XY,2666,292.0173464,0.688220036,3.275242373,0.008926342,0
1_2,XY,2667,292.0616072,0.571199598,3.300207788,0.00742449,0
1_2,XY,2668,292.2636622,0.516204562,3.325333253,0.006996334,0
1_2,XY,2669,291.3410999,0.508515181,3.169977113,0.006559591,0
1_2,XY,2670,293.2140043,0.545667515,3.102529986,0.006840341,0
1_2,XY,2671,292.0248908,0.734301227,3.112314372,0.009086583,0
1_2,XY,2672,292.546404,0.625269435,3.231943896,0.008082607,0
1_2,XY,2677,294.802267,0.506798296,3.087666071,0.006103746,1
1_2,XY,2678,291.2119459,0.537742558,3.1979021,0.006771306,0
1_2,XY,2679,291.8366577,0.602711336,3.149987968,0.007378505,0
1_2,XY,2680,291.9035259,0.548252784,3.095229978,0.006500723,0
1_2,XY,2681,291.8973329,0.682618396,3.293691055,0.008622385,0
1_2,XY,2682,291.4010887,0.553524715,3.125528507,0.006806971,0
1_2,XY,2683,291.3670143,0.611270099,3.24797098,0.007675503,0
1_2,XY,2684,290.637155,0.631727008,3.267314226,0.008148611,0
1_2,XY,2689,294.5086231,0.657905442,2.983461552,0.007797361,1
1_2,XY,2690,291.3396119,0.587123978,3.085772947,0.007231296,0
1_2,XY,2691,292.8935847,0.521079803,3.041420937,0.006421477,0
1_2,XY,2692,292.8372297,0.553431194,2.982090897,0.006585748,0
1_2,XY,2693,293.2942259,0.497452445,3.121385562,0.006380796,0
1_2,XY,2694,291.5107678,0.594112624,2.950757229,0.006665324,0
1_2,XY,2695,291.8564224,0.472496049,3.033888147,0.006192955,0
1_2,XY,2696,292.0839034,0.564051969,3.109163373,0.006711608,0
1_2,XY,2701,295.0162803,0.54766363,3.106637762,0.006524482,1
1_2,XY,2702,291.9923626,0.645427723,3.184679835,0.008155701,0
1_2,XY,2703,292.4367458,0.546313034,3.141156908,0.006882208,0
1_2,XY,2704,291.3001374,0.627877528,3.063718035,0.007670522,0
1_2,XY,2705,291.9477947,0.602388711,3.293875213,0.008011389,0
1_2,XY,2706,291.0512265,0.56005528,3.109935876,0.006644805,0
1_2,XY,2707,291.3125697,0.587215072,3.131783026,0.007555041,0
1_2,XY,2708,292.4541291,0.410946264,3.137367894,0.004955719,0
1_2,XY,2716,294.0921851,0.584627334,2.926661437,0.006612295,1
1_2,XY,2717,291.2774588,0.615803926,3.077799149,0.007360566,0
1_2,XY,2718,289.9017454,0.553845427,3.212487185,0.007189765,0
1_2,XY,2719,291.434279,0.619930338,3.20926248,0.008062508,0
1_2,XY,2720,291.9604433,0.649957347,3.06646986,0.008067092,0
1_2,XY,2721,291.4035108,0.569327318,2.948714203,0.006669167,0
1_2,XY,2722,291.7205803,0.685766498,3.010911014,0.008136629,0
1_2,XY,2723,293.1007728,0.680923217,3.140387371,0.008526936,0
1_2,XY,2728,293.4975555,0.588828486,3.025604405,0.007147765,1
1_2,XY,2729,291.7508853,0.604767544,3.08259213,0.007269922,0
1_2,XY,2730,291.1179203,0.569903372,3.139367952,0.007292831,0
1_2,XY,2731,292.8179912,0.519943025,3.065198598,0.006115968,0
1_2,XY,2732,291.6219641,0.699598911,3.127670384,0.008499216,0
1_2,XY,2733,292.0571931,0.654381197,2.95327269,0.007630868,0
1_2,XY,2734,291.7588023,0.626202891,3.073705133,0.007358722,0
1_2,XY,2735,292.5949313,0.611514275,3.109727959,0.007524745,0
1_2,XY,2740,293.0130368,0.606807376,2.859245696,0.006955226,1
1_2,XY,2741,291.4594499,0.615792053,2.998466293,0.007314157,0
1_2,XY,2742,291.1277364,0.63777566,2.993427766,0.007361,0
1_2,XY,2743,291.304465,0.559274981,2.961113078,0.006430461,0
1_2,XY,2744,290.7179134,0.588787293,3.049450606,0.007166439,0
1_2,XY,2745,290.1653287,0.602532801,2.871617999,0.007064421,0
1_2,XY,2746,292.2690448,0.60878588,2.924544998,0.006791024,0
1_2,XY,2747,292.6181813,0.528004997,3.001051162,0.006049604,0
1_2,XY,2752,293.0974795,0.527920542,3.066917934,0.0063988,1
1_2,XY,2753,293.6356276,0.886683655,2.614644099,0.008824481,0
1_2,XY,2754,295.4908566,0.754930375,2.530265736,0.007584694,0
1_2,XY,2755,292.3294291,0.517790975,3.105565301,0.006535093,0
1_2,XY,2756,292.3038187,0.707888364,3.170941009,0.008995589,0
1_2,XY,2757,291.9539525,0.749448086,2.973865101,0.00905647,0
1_2,XY,2758,290.7727562,0.604622857,3.092421966,0.007087974,0
1_2,XY,2759,291.3235785,0.649068554,3.057781565,0.007885246,0
1_2,XY,2791,293.3317037,0.731236207,3.253679208,0.009608514,1
1_2,XY,2792,290.2843606,0.529933629,3.348966178,0.006988065,0
1_2,XY,2793,291.653134,0.594123991,3.541256287,0.008407386,0
1_2,XY,2794,291.7785017,0.589804868,3.512907807,0.008027402,0
1_2,XY,2795,293.3564263,0.687399279,3.099466082,0.008315597,0
1_2,XY,2796,292.2797917,0.632572512,3.176459377,0.007979798,0
1_2,XY,2797,292.4193475,0.601289172,3.247630925,0.007577604,0
1_2,XY,2798,292.2289658,0.523223568,3.392328622,0.007021143,0
1_2,XY,2803,293.6879672,0.479762908,3.330877328,0.006344801,1
1_2,XY,2804,291.3244095,0.498804848,3.339555202,0.007089336,0
1_2,XY,2805,291.9354367,0.546091099,3.356560447,0.007201026,0
1_2,XY,2806,292.5156786,0.580589077,3.292387702,0.007553543,0
1_2,XY,2807,292.7159517,0.565926825,3.254844603,0.007017244,0
1_2,XY,2808,292.2339392,0.616961326,3.175914776,0.007891458,0
1_2,XY,2809,292.1158607,0.529595104,3.248484185,0.006850502,0
1_2,XY,2810,293.5209272,0.546170845,3.288991491,0.007308763,0
1_2,XY,2815,294.0457251,0.549885945,3.062735807,0.006485691,1
1_2,XY,2816,290.7225465,0.558671593,3.167333347,0.00669003,0
1_2,XY,2817,291.7839545,0.602523549,3.160793232,0.00763268,0
1_2,XY,2818,289.9463036,0.608252534,3.117910411,0.007625594,0
1_2,XY,2819,292.3746068,0.547794211,3.225776288,0.006848542,0
1_2,XY,2820,290.9323629,0.568787405,3.108809264,0.007050134,0
1_2,XY,2821,292.2770375,0.57608007,3.20782187,0.00712821,0
1_2,XY,2822,293.2792851,0.616485184,3.230637761,0.007722267,0
1_2,XY,2827,293.5711018,0.513893633,3.180957813,0.006175083,1
1_2,XY,2828,291.9822078,0.505999661,3.263071329,0.006664894,0
1_2,XY,2829,291.0277701,0.662670832,3.227516324,0.008609985,0
1_2,XY,2830,291.9437335,0.554365616,3.127772366,0.006674026,0
1_2,XY,2831,293.1764978,0.561616174,3.165912884,0.006872953,0
1_2,XY,2832,291.9147724,0.564658644,3.053270562,0.007112442,0
1_2,XY,2833,292.2141938,0.709310461,3.126721243,0.008769438,0
1_2,XY,2834,292.5626918,0.668477147,3.104507427,0.008208742,0
1_2,XY,2842,293.0928831,0.619035826,2.848669407,0.00667913,1
1_2,XY,2843,291.4352809,0.724957991,3.032538122,0.008721245,0
1_2,XY,2844,291.8378276,0.547624126,3.070691811,0.006765079,0
1_2,XY,2845,291.4617643,0.679352771,3.128865861,0.008278778,0
1_2,XY,2846,293.1633676,0.601961356,3.126630122,0.007377441,0
1_2,XY,2847,291.7782113,0.465978983,3.110516552,0.005874525,0
1_2,XY,2848,292.2948705,0.62774681,3.154771041,0.007804525,0
1_2,XY,2849,293.4857883,0.423145071,3.307150287,0.005424941,0
1_2,XY,2854,292.6081838,0.573854647,3.138889248,0.007244769,1
1_2,XY,2855,291.9933455,0.656375204,3.216092709,0.008301146,0
1_2,XY,2856,292.4775007,0.604399106,3.264544573,0.007776974,0
1_2,XY,2857,291.9966601,0.602725609,3.204549509,0.007596376,0
1_2,XY,2858,292.4550918,0.537020968,3.244267753,0.00679825,0
1_2,XY,2859,292.1825277,0.719901693,3.062117213,0.008631494,0
1_2,XY,2860,291.4175778,0.692759067,3.200334687,0.008661791,0
1_2,XY,2861,290.7948796,0.623568413,3.23858565,0.008051557,0
1_2,XY,2866,292.5883491,0.623061031,2.940403042,0.007343249,1
1_2,XY,2867,290.951717,0.584769021,3.041628766,0.007168963,0
1_2,XY,2868,292.2504184,0.690249194,3.028047036,0.008124561,0
1_2,XY,2869,291.678271,0.557232723,2.996770275,0.006773137,0
1_2,XY,2870,292.5676931,0.743778475,3.030615136,0.00882363,0
1_2,XY,2871,291.0192451,0.626990862,2.90182935,0.007160273,0
1_2,XY,2872,291.9669527,0.66209773,3.043177772,0.007831606,0
1_2,XY,2873,292.6999628,0.616249071,3.081531393,0.007408514,0
1_2,XY,2878,294.2497549,0.633351273,3.03382627,0.007218136,1
1_2,XY,2879,292.3471227,0.552696892,3.168965562,0.007224651,0
1_2,XY,2880,292.6744838,0.552628387,3.196154982,0.007088799,0
1_2,XY,2881,291.2922452,0.571219777,3.127296639,0.007158448,0
1_2,XY,2882,291.4088919,0.654140317,3.159600285,0.008105964,0
1_2,XY,2883,291.8698331,0.621899541,3.0465784,0.007572415,0
1_2,XY,2884,292.0699515,0.578302716,3.140915406,0.007289517,0
1_2,XY,2885,292.5608503,0.603797046,3.135329418,0.007465904,0
1_2,XY,2893,293.5351176,0.576604602,2.883480395,0.00657491,1
1_2,XY,2894,291.6141841,0.607721995,3.016027107,0.006977185,0
1_2,XY,2895,291.841131,0.65499259,3.168417602,0.007939664,0
1_2,XY,2896,292.2087173,0.5337447,3.220307007,0.006808462,0
1_2,XY,2897,292.6740354,0.548738127,3.023356225,0.006652885,0
1_2,XY,2898,290.7244123,0.614428817,3.008342565,0.007719803,0
1_2,XY,2899,291.4572973,0.624207097,3.076044113,0.007357421,0
1_2,XY,2900,291.6647866,0.537751478,3.195830362,0.006556343,0
1_2,XY,2905,292.6413495,0.613306053,2.993503553,0.007157881,1
1_2,XY,2906,290.8648347,0.654953258,3.086198498,0.007983934,0
1_2,XY,2907,291.2250247,0.541757043,3.188277972,0.006662646,0
1_2,XY,2908,292.0828879,0.523971329,3.054431498,0.006251095,0
1_2,XY,2909,292.9877237,0.626433585,3.116886885,0.007790834,0
1_2,XY,2910,291.9276497,0.529124785,2.960781948,0.006132335,0
1_2,XY,2911,292.0011249,0.676100262,3.167848489,0.008456958,0
1_2,XY,2912,292.1647489,0.679024158,3.156869174,0.008230862,0
1_2,XY,2917,291.303652,0.776083472,2.78487443,0.008463763,1
1_2,XY,2918,291.4188385,0.60549535,2.894125493,0.006691637,0
1_2,XY,2919,291.8779626,0.573917498,2.941367085,0.006795951,0
1_2,XY,2920,291.5899716,0.613568863,2.890243534,0.006966777,0
1_2,XY,2921,291.1212682,0.696395538,2.992099403,0.008410076,0
1_2,XY,2922,290.6212253,0.639920451,2.873602915,0.007149007,0
1_2,XY,2923,291.5856569,0.598209337,3.059515249,0.006990548,0
1_2,XY,2924,292.3310078,0.539462965,3.095738714,0.00648723,0
1_2,XY,2929,293.1384124,0.624924789,3.013088218,0.00740337,1
1_2,XY,2930,291.919521,0.610264697,3.115327755,0.007282871,0
1_2,XY,2931,294.0266478,0.705694876,2.453362207,0.00675475,0
1_2,XY,2932,291.7886402,0.7836285,3.082798758,0.009670808,0
1_2,XY,2933,290.743309,0.615321586,3.198675978,0.007826466,0
1_2,XY,2934,295.2225927,0.745417727,2.415267925,0.006817385,0
1_2,XY,2935,293.8220968,0.684572573,2.797416284,0.007371672,0
1_2,XY,2936,294.4063417,0.669409373,2.507034778,0.006534351,0
1_2,XY,2944,294.7624296,0.623640035,2.805692668,0.00702586,1
1_2,XY,2945,290.7498638,0.658820823,2.908030146,0.0072086,0
1_2,XY,2946,290.9421031,0.632854102,3.037068398,0.007846011,0
1_2,XY,2947,292.0555122,0.578241658,3.085032013,0.00688048,0
1_2,XY,2948,292.3791516,0.637831511,2.930155608,0.007468198,0
1_2,XY,2949,291.6757906,0.544367706,2.911944589,0.006396604,0
1_2,XY,2950,291.6220198,0.622771178,2.961766102,0.007085886,0
1_2,XY,2951,291.7028898,0.562570962,3.092488209,0.00698298,0
1_2,XY,2956,292.7647533,0.609885048,2.909988868,0.007084162,1
1_2,XY,2957,290.298683,0.754197609,2.984214847,0.008707142,0
1_2,XY,2958,290.986636,0.684238088,3.087739871,0.008360397,0
1_2,XY,2959,292.1537962,0.416253937,3.034343278,0.004898988,0
1_2,XY,2960,290.8876897,0.681013413,3.090341301,0.008429426,0
1_2,XY,2961,291.1058361,0.634839561,2.923659207,0.007395084,0
1_2,XY,2962,290.1044027,0.584418326,3.094718316,0.007090007,0
1_2,XY,2963,294.8691693,0.683527171,2.293487095,0.006000293,0
1_2,XY,2968,292.6864726,0.704748626,2.740334477,0.007449457,1
1_2,XY,2969,291.4207855,0.686874408,2.852370129,0.00781982,0
1_2,XY,2970,291.0448431,0.653069106,2.886792773,0.00774597,0
1_2,XY,2971,291.2950356,0.612004319,2.84725839,0.006900928,0
1_2,XY,2972,291.6066335,0.731828837,2.924619093,0.008667668,0
1_2,XY,2973,291.3796931,0.639252208,2.806854389,0.007189407,0
1_2,XY,2974,291.4143469,0.608932828,2.965366563,0.007287856,0
1_2,XY,2975,291.5962711,0.552708261,3.010985084,0.006924143,0
1_2,XY,2980,292.3385719,0.740728319,2.957440165,0.008505639,1
1_2,XY,2981,289.7941517,0.591974859,3.090504643,0.007289266,0
1_2,XY,2982,291.0710476,0.543017514,3.089675663,0.006545437,0
1_2,XY,2983,291.3175961,0.486473862,3.054620548,0.005679215,0
1_2,XY,2984,291.0585101,0.600401345,3.158594114,0.007410464,0
1_2,XY,2985,290.5644283,0.679945515,2.992723818,0.008129954,0
1_2,XY,2986,291.034983,0.540917537,3.109793181,0.006541067,0
1_2,XY,2987,291.0649739,0.661154929,3.134216964,0.007906486,0
1_2,XY,3019,293.6236682,0.649385906,3.386695709,0.008795914,1
1_2,XY,3020,291.5959021,0.537809297,3.450436885,0.007312168,0
1_2,XY,3021,293.1695987,0.687184857,3.233494472,0.008470913,0
1_2,XY,3022,295.139121,0.688082738,3.279058178,0.00902934,0
1_2,XY,3023,294.8827337,0.556796195,3.230507144,0.006949769,0
1_2,XY,3024,294.0655238,0.641634247,3.079524603,0.007742926,0
1_2,XY,3025,293.6853622,0.529605864,3.223725667,0.006700137,0
1_2,XY,3026,292.3436348,0.494242753,3.50015869,0.006722209,0
1_2,XY,3031,294.3648439,0.661662653,3.290589473,0.008478789,1
1_2,XY,3032,291.4153471,0.645936536,3.330038818,0.008636813,0
1_2,XY,3033,291.9106627,0.662383993,3.275587496,0.008514498,0
1_2,XY,3034,292.4707372,0.710948153,3.232556189,0.00897097,0
1_2,XY,3035,292.5488684,0.512345712,3.331187065,0.006663989,0
1_2,XY,3036,293.9361328,0.636705111,3.144314756,0.007614442,0
1_2,XY,3037,293.0454994,0.66939047,3.249993854,0.00867021,0
1_2,XY,3038,292.6650357,0.647228257,3.318712735,0.008262905,0
1_2,XY,3043,292.6029391,0.590467416,3.112067209,0.007145142,1
1_2,XY,3044,292.1818664,0.49983058,3.129839536,0.006219465,0
1_2,XY,3045,292.8839439,0.592240651,3.118248541,0.007354301,0
1_2,XY,3046,291.8546472,0.567152144,3.117133481,0.006945396,0
1_2,XY,3047,291.9186446,0.639313013,3.205736239,0.008476046,0
1_2,XY,3048,291.065139,0.527579372,3.156071757,0.006469926,0
1_2,XY,3049,293.6407663,0.786516498,3.076119916,0.009350808,0
1_2,XY,3050,293.4219291,0.577066286,3.226443859,0.007595757,0
1_2,XY,3055,295.7559979,0.532879857,3.35868116,0.006996164,1
1_2,XY,3056,292.7426604,0.509786115,3.37868912,0.006694809,0
1_2,XY,3057,292.118221,0.611977612,3.350520475,0.008388382,0
1_2,XY,3058,292.3972287,0.752157047,3.272013645,0.009551213,0
1_2,XY,3059,292.9106534,0.665094075,3.220861453,0.008507142,0
1_2,XY,3060,291.7134823,0.599516894,3.078222492,0.007214844,0
1_2,XY,3061,291.3175771,0.661787113,3.060242898,0.008076359,0
1_2,XY,3062,293.809224,0.649845783,3.010961096,0.007641488,0
1_2,XY,3070,293.0279735,0.642324692,2.856624921,0.007277404,1
1_2,XY,3071,291.2430079,0.557183488,3.036968641,0.006569195,0
1_2,XY,3072,291.7266082,0.584411192,3.136428546,0.007180758,0
1_2,XY,3073,292.9516378,0.660049729,3.212704532,0.008851236,0
1_2,XY,3074,292.732901,0.591610094,3.117963311,0.00761106,0
1_2,XY,3075,292.6370753,0.629598066,3.113592665,0.007800011,0
1_2,XY,3076,293.5829573,0.581736379,3.184939538,0.007487298,0
1_2,XY,3077,293.185379,0.590089372,3.191728543,0.007297084,0
1_2,XY,3082,294.6252521,0.610556007,3.138191897,0.007517385,1
1_2,XY,3083,291.5546622,0.607894973,3.189920745,0.007735637,0
1_2,XY,3084,291.3504224,0.498795665,3.141543246,0.006235992,0
1_2,XY,3085,292.3525113,0.635638365,3.11477004,0.007740004,0
1_2,XY,3086,291.1329746,0.667201687,3.150059189,0.008303246,0
1_2,XY,3087,291.403423,0.572399956,3.020822257,0.006808319,0
1_2,XY,3088,290.9431459,0.662333245,3.123668378,0.008112941,0
1_2,XY,3089,291.8857478,0.637304316,3.16193537,0.00781986,0
1_2,XY,3094,293.7183546,0.663658767,2.857773765,0.007519726,1
1_2,XY,3095,293.3078941,0.609354747,2.928630097,0.007246291,0
1_2,XY,3096,290.8759625,0.539422714,2.954783583,0.006606148,0
1_2,XY,3097,292.6227394,0.617514387,2.903576573,0.007028623,0
1_2,XY,3098,291.133574,0.660313507,3.101534394,0.008218377,0
1_2,XY,3099,290.7809211,0.584560023,2.991547085,0.007139961,0
1_2,XY,3100,290.8113427,0.577486459,3.037203156,0.006812382,0
1_2,XY,3101,291.4662843,0.730864944,3.094996367,0.009008821,0
1_2,XY,3106,293.1263647,0.658690647,3.081672161,0.007766719,1
1_2,XY,3107,291.7735419,0.730567979,3.133701809,0.009069547,0
1_2,XY,3108,291.6720481,0.66918111,3.065393146,0.007914513,0
1_2,XY,3109,292.5324055,0.52139894,3.032281137,0.006230026,0
1_2,XY,3110,291.9079887,0.604540009,3.13183212,0.007114895,0
1_2,XY,3111,291.3392658,0.644970081,2.983807032,0.007712082,0
1_2,XY,3112,292.4066778,0.536127678,3.060909774,0.006480195,0
1_2,XY,3113,292.2567982,0.615024797,3.072834495,0.007345695,0
1_2,XY,3121,292.7533037,0.645467505,2.883858014,0.00756133,1
1_2,XY,3122,291.7293564,0.545421403,2.956214537,0.006471266,0
1_2,XY,3123,291.0294793,0.655623005,3.072544146,0.008037302,0
1_2,XY,3124,291.4396034,0.719567208,3.121256898,0.008811792,0
1_2,XY,3125,291.9851766,0.632794281,3.014960624,0.007545064,0
1_2,XY,3126,291.8570885,0.643047686,3.011349175,0.007737496,0
1_2,XY,3127,292.4076941,0.631399872,3.029511553,0.007492821,0
1_2,XY,3128,291.7502557,0.630759583,3.179736916,0.007835568,0
1_2,XY,3133,293.0717299,0.619577793,3.072264984,0.007624422,1
1_2,XY,3134,290.26228,0.592110703,3.173860924,0.007027231,0
1_2,XY,3135,291.4423235,0.625111582,3.216231778,0.007769441,0
1_2,XY,3136,291.9273558,0.765016648,3.159315331,0.009461311,0
1_2,XY,3137,292.2702047,0.586836149,3.077700701,0.006920245,0
1_2,XY,3138,291.4501045,0.620666485,2.985603407,0.00740742,0
1_2,XY,3139,292.6547613,0.50477737,3.078679959,0.006213437,0
1_2,XY,3140,291.508574,0.529309876,3.116179274,0.006982984,0
1_2,XY,3145,292.5102182,0.596765454,2.812334527,0.006598256,1
1_2,XY,3146,291.3051807,0.694608561,2.940617157,0.008034991,0
1_2,XY,3147,291.4996256,0.587298118,2.939103513,0.006754975,0
1_2,XY,3148,292.5223209,0.543963237,2.922321921,0.006274366,0
